open_time,close,model_name,fold,task,y_true,y_pred,y_prob,signal,signal_exec,equity,strategy_return,buy_hold_equity,rolling_peak,drawdown
2025-07-09 10:30:00,2628.21,hist_gradient_boosting,1,binary,0,0,0.1364370967373554,0,0,10204.593795425068,0.0,10348.587223587225,10204.593795425068,0.0
2025-07-09 11:30:00,2631.22,hist_gradient_boosting,1,binary,0,0,0.1638561561713298,0,0,10204.593795425068,0.0,10360.43911043911,10204.593795425068,0.0
2025-07-09 12:30:00,2624.86,hist_gradient_boosting,1,binary,1,0,0.073016826059569,0,0,10204.593795425068,0.0,10335.396585396586,10204.593795425068,0.0
2025-07-09 13:30:00,2611.8,hist_gradient_boosting,1,binary,1,0,0.1596114410209862,0,0,10204.593795425068,0.0,10283.972783972786,10204.593795425068,0.0
2025-07-09 14:30:00,2611.16,hist_gradient_boosting,1,binary,1,0,0.165825684654439,0,0,10204.593795425068,0.0,10281.452781452783,10204.593795425068,0.0
2025-07-09 15:30:00,2618.08,hist_gradient_boosting,1,binary,1,0,0.3369953302116541,0,0,10204.593795425068,0.0,10308.700308700309,10204.593795425068,0.0
2025-07-09 16:30:00,2626.43,hist_gradient_boosting,1,binary,1,0,0.1831175634600212,0,0,10204.593795425068,0.0,10341.578466578467,10204.593795425068,0.0
2025-07-09 17:30:00,2660.01,hist_gradient_boosting,1,binary,1,0,0.0896337299114831,0,0,10204.593795425068,0.0,10473.79984879985,10204.593795425068,0.0
2025-07-09 18:30:00,2654.7,hist_gradient_boosting,1,binary,1,0,0.1539425063442711,0,0,10204.593795425068,0.0,10452.891702891702,10204.593795425068,0.0
2025-07-09 19:30:00,2642.23,hist_gradient_boosting,1,binary,1,0,0.363662874816914,0,0,10204.593795425068,0.0,10403.791028791029,10204.593795425068,0.0
2025-07-09 20:30:00,2656.83,hist_gradient_boosting,1,binary,1,0,0.112478568814843,0,0,10204.593795425068,0.0,10461.278586278586,10204.593795425068,0.0
2025-07-09 21:30:00,2666.29,hist_gradient_boosting,1,binary,1,0,0.1167857447394333,0,0,10204.593795425068,0.0,10498.527373527373,10204.593795425068,0.0
2025-07-09 22:30:00,2662.13,hist_gradient_boosting,1,binary,1,0,0.2417091327861516,0,0,10204.593795425068,0.0,10482.147357147358,10204.593795425068,0.0
2025-07-09 23:30:00,2718.33,hist_gradient_boosting,1,binary,1,0,0.4722174171603656,0,0,10204.593795425068,0.0,10703.435078435079,10204.593795425068,0.0
2025-07-10 00:30:00,2765.01,hist_gradient_boosting,1,binary,1,0,0.3187884464909808,0,0,10204.593795425068,0.0,10887.237762237764,10204.593795425068,0.0
2025-07-10 01:30:00,2738.03,hist_gradient_boosting,1,binary,1,1,0.7612350801115237,1,0,10204.593795425068,0.0,10781.003906003907,10204.593795425068,0.0
2025-07-10 02:30:00,2753.26,hist_gradient_boosting,1,binary,1,0,0.2158302250498095,0,1,10195.414250781509,-0.0008995502248874132,10840.972090972093,10204.593795425068,-0.0008995502248874132
2025-07-10 03:30:00,2780.0,hist_gradient_boosting,1,binary,1,1,0.6095686629567764,1,0,10285.170437723811,0.008803584114831065,10946.260946260945,10285.170437723811,0.0
2025-07-10 04:30:00,2768.74,hist_gradient_boosting,1,binary,1,1,0.5243656569590381,1,1,10275.918410343551,-0.0008995502248874132,10901.924651924654,10285.170437723811,-0.0008995502248874132
2025-07-10 05:30:00,2756.67,hist_gradient_boosting,1,binary,1,1,0.5608817421251733,1,1,10231.121739217751,-0.004359383690776264,10854.39897939898,10285.170437723811,-0.005255012431084283
2025-07-10 06:30:00,2774.38,hist_gradient_boosting,1,binary,1,0,0.4467517713759738,0,1,10296.850740513353,0.006424417866483845,10924.132174132175,10296.850740513353,0.0
2025-07-10 07:30:00,2783.43,hist_gradient_boosting,1,binary,1,0,0.3349324440798656,0,0,10321.143636361541,0.002359254927587484,10959.766584766583,10321.143636361541,0.0
2025-07-10 08:30:00,2776.13,hist_gradient_boosting,1,binary,1,0,0.4030987563252775,0,0,10321.143636361541,0.0,10931.022806022807,10321.143636361541,0.0
2025-07-10 09:30:00,2779.1,hist_gradient_boosting,1,binary,1,1,0.6137397506310658,1,0,10321.143636361541,0.0,10942.717192717193,10321.143636361541,0.0
2025-07-10 10:30:00,2781.8,hist_gradient_boosting,1,binary,0,0,0.3783182793048671,0,1,10311.859249282357,-0.0008995502248874132,10953.348453348455,10321.143636361541,-0.0008995502248874132
2025-07-10 11:30:00,2795.7,hist_gradient_boosting,1,binary,0,0,0.4256347657453018,0,0,10354.060209425108,0.004092468595872978,11008.079758079759,10354.060209425108,0.0
2025-07-10 12:30:00,2791.09,hist_gradient_boosting,1,binary,0,1,0.8113224437087019,1,0,10354.060209425108,0.0,10989.927864927866,10354.060209425108,0.0
2025-07-10 13:30:00,2788.5,hist_gradient_boosting,1,binary,0,0,0.4071815024735255,0,1,10344.74621223522,-0.0008995502248875242,10979.72972972973,10354.060209425108,-0.0008995502248875242
2025-07-10 14:30:00,2778.23,hist_gradient_boosting,1,binary,1,1,0.5007655425794961,0,0,10297.37276004763,-0.0045794697342655954,10939.291564291565,10354.060209425108,-0.005474900496123869
2025-07-10 15:30:00,2784.93,hist_gradient_boosting,1,binary,0,0,0.1137700449862224,0,0,10297.37276004763,0.0,10965.67284067284,10354.060209425108,-0.005474900496123869
2025-07-10 16:30:00,2778.69,hist_gradient_boosting,1,binary,0,0,0.2668415405311726,0,0,10297.37276004763,0.0,10941.102816102817,10354.060209425108,-0.005474900496123869
2025-07-10 17:30:00,2778.74,hist_gradient_boosting,1,binary,1,0,0.0848338097509597,0,0,10297.37276004763,0.0,10941.299691299691,10354.060209425108,-0.005474900496123869
2025-07-10 18:30:00,2784.81,hist_gradient_boosting,1,binary,1,0,0.0736917755009564,0,0,10297.37276004763,0.0,10965.200340200341,10354.060209425108,-0.005474900496123869
2025-07-10 19:30:00,2776.51,hist_gradient_boosting,1,binary,1,0,0.130697096243201,0,0,10297.37276004763,0.0,10932.519057519059,10354.060209425108,-0.005474900496123869
2025-07-10 20:30:00,2769.32,hist_gradient_boosting,1,binary,1,0,0.1466138390982206,0,0,10297.37276004763,0.0,10904.208404208406,10354.060209425108,-0.005474900496123869
2025-07-10 21:30:00,2808.3,hist_gradient_boosting,1,binary,1,0,0.0537162443964163,0,0,10297.37276004763,0.0,11057.692307692309,10354.060209425108,-0.005474900496123869
2025-07-10 22:30:00,2830.37,hist_gradient_boosting,1,binary,1,0,0.1097398738103843,0,0,10297.37276004763,0.0,11144.593019593021,10354.060209425108,-0.005474900496123869
2025-07-10 23:30:00,2811.39,hist_gradient_boosting,1,binary,1,0,0.2213490928863249,0,0,10297.37276004763,0.0,11069.859194859195,10354.060209425108,-0.005474900496123869
2025-07-11 00:30:00,2816.21,hist_gradient_boosting,1,binary,1,0,0.1559205434385421,0,0,10297.37276004763,0.0,11088.837963837965,10354.060209425108,-0.005474900496123869
2025-07-11 01:30:00,2818.56,hist_gradient_boosting,1,binary,1,0,0.0482899271185425,0,0,10297.37276004763,0.0,11098.0910980911,10354.060209425108,-0.005474900496123869
2025-07-11 02:30:00,2972.17,hist_gradient_boosting,1,binary,0,0,0.1436565783764606,0,0,10297.37276004763,0.0,11702.931077931078,10354.060209425108,-0.005474900496123869
2025-07-11 03:30:00,2973.88,hist_gradient_boosting,1,binary,0,1,0.8007878208704355,1,0,10297.37276004763,0.0,11709.66420966421,10354.060209425108,-0.005474900496123869
2025-07-11 04:30:00,2951.29,hist_gradient_boosting,1,binary,1,1,0.8959069238922637,1,1,10288.10975606558,-0.0008995502248874132,11620.715995715995,10354.060209425108,-0.006369525773038731
2025-07-11 05:30:00,2937.17,hist_gradient_boosting,1,binary,1,1,0.6488108894762714,1,1,10238.88785318391,-0.004784348539113359,11565.11844011844,10354.060209425108,-0.011123400280825035
2025-07-11 06:30:00,2955.09,hist_gradient_boosting,1,binary,1,1,0.7495180774893142,1,1,10301.356443809938,0.006101110933313336,11635.678510678512,10354.060209425108,-0.005090154446580675
2025-07-11 07:30:00,2965.15,hist_gradient_boosting,1,binary,1,0,0.3204829133169501,0,1,10336.4253066279,0.00340429563904987,11675.2898002898,10354.060209425108,-0.0017031871981153524
2025-07-11 08:30:00,2969.74,hist_gradient_boosting,1,binary,0,1,0.7718456056610424,1,0,10343.110798200152,0.0006467895209347763,11693.362943362943,10354.060209425108,-0.0010574992808124462
2025-07-11 09:30:00,2970.23,hist_gradient_boosting,1,binary,1,0,0.4088631595424696,0,1,10333.806650555596,-0.0008995502248874132,11695.292320292321,10354.060209425108,-0.0019560982319839493
2025-07-11 10:30:00,3004.87,hist_gradient_boosting,1,binary,1,0,0.3144714430205423,0,0,10444.916800844736,0.010752102690363863,11831.687456687456,10444.916800844736,0.0
2025-07-11 11:30:00,2989.2,hist_gradient_boosting,1,binary,1,1,0.8726142887710305,1,0,10444.916800844736,0.0,11769.986769986772,10444.916800844736,0.0
2025-07-11 12:30:00,2968.49,hist_gradient_boosting,1,binary,1,1,0.648657207956613,1,1,10435.521073587606,-0.0008995502248874132,11688.441063441063,10444.916800844736,-0.0008995502248874132
2025-07-11 13:30:00,3003.33,hist_gradient_boosting,1,binary,0,1,0.5846389605827863,1,1,10557.998681463594,0.01173660682703992,11825.623700623702,10557.998681463594,0.0
2025-07-11 14:30:00,3014.99,hist_gradient_boosting,1,binary,0,0,0.3957349997635505,0,1,10598.988604191321,0.003882357250118984,11871.534996534996,10598.988604191321,0.0
2025-07-11 15:30:00,3002.99,hist_gradient_boosting,1,binary,0,1,0.5410366462852862,0,0,10547.304423272451,-0.004876331398113942,11824.28494928495,10598.988604191321,-0.004876331398113942
2025-07-11 16:30:00,2984.0,hist_gradient_boosting,1,binary,0,1,0.756636997627205,1,0,10547.304423272451,0.0,11749.51174951175,10598.988604191321,-0.004876331398113942
2025-07-11 17:30:00,2986.39,hist_gradient_boosting,1,binary,0,1,0.7226612797057174,1,1,10537.81659320654,-0.0008995502248874132,11758.922383922383,10598.988604191321,-0.005771495117995573
2025-07-11 18:30:00,3002.85,hist_gradient_boosting,1,binary,0,0,0.4755281707296827,0,1,10595.897574298822,0.005511671282049546,11823.733698733698,10598.988604191321,-0.00029163441984236815
2025-07-11 19:30:00,2988.73,hist_gradient_boosting,1,binary,1,1,0.6697517462482352,1,0,10536.58419222672,-0.0055977685378888475,11768.136143136144,10598.988604191321,-0.0058877704557512844
2025-07-11 20:30:00,2951.09,hist_gradient_boosting,1,binary,1,1,0.7416553504158254,1,1,10527.106005547055,-0.0008995502248875242,11619.928494928496,10598.988604191321,-0.0067820243354013154
2025-07-11 21:30:00,2967.54,hist_gradient_boosting,1,binary,1,1,0.6989655645560434,1,1,10585.786321562917,0.005574211562507481,11684.700434700435,10598.988604191321,-0.001245617211361405
2025-07-11 22:30:00,2993.31,hist_gradient_boosting,1,binary,0,1,0.5554431051561417,1,1,10677.71287133366,0.008683960452091632,11786.169911169913,10677.71287133366,0.0
2025-07-11 23:30:00,2995.57,hist_gradient_boosting,1,binary,0,1,0.6397815693361681,1,1,10685.774726299975,0.0007550170212908824,11795.068670068671,10685.774726299975,0.0
2025-07-12 00:30:00,3007.6,hist_gradient_boosting,1,binary,0,0,0.4218311039622646,0,1,10728.688051629506,0.004015930190247374,11842.436842436844,10728.688051629506,0.0
2025-07-12 01:30:00,2974.8,hist_gradient_boosting,1,binary,0,0,0.4859908582146544,0,0,10602.13574545595,-0.011795692592099893,11713.286713286714,10728.688051629506,-0.011795692592099893
2025-07-12 02:30:00,2966.44,hist_gradient_boosting,1,binary,0,0,0.3683622678943547,0,0,10602.13574545595,0.0,11680.369180369182,10728.688051629506,-0.011795692592099893
2025-07-12 03:30:00,2950.49,hist_gradient_boosting,1,binary,1,0,0.3959952962129158,0,0,10602.13574545595,0.0,11617.565992565993,10728.688051629506,-0.011795692592099893
2025-07-12 04:30:00,2958.22,hist_gradient_boosting,1,binary,1,1,0.5091526864419391,0,0,10602.13574545595,0.0,11648.002898002898,10728.688051629506,-0.011795692592099893
2025-07-12 05:30:00,2952.49,hist_gradient_boosting,1,binary,0,0,0.3310317777951743,0,0,10602.13574545595,0.0,11625.441000441002,10728.688051629506,-0.011795692592099893
2025-07-12 06:30:00,2958.58,hist_gradient_boosting,1,binary,0,1,0.576153704117135,1,0,10602.13574545595,0.0,11649.4203994204,10728.688051629506,-0.011795692592099893
2025-07-12 07:30:00,2956.64,hist_gradient_boosting,1,binary,1,1,0.5143936297260875,1,1,10592.598591861835,-0.0008995502248876353,11641.781641781641,10728.688051629506,-0.012684631999063556
2025-07-12 08:30:00,2966.09,hist_gradient_boosting,1,binary,0,0,0.4565241270340628,0,1,10626.454609737904,0.0031961956815846904,11678.991053991054,10728.688051629506,-0.009528978883496797
2025-07-12 09:30:00,2951.47,hist_gradient_boosting,1,binary,1,1,0.7432748897933577,1,0,10564.561750974253,-0.005824412848565053,11621.424746424747,10728.688051629506,-0.015297891025019106
2025-07-12 10:30:00,2952.81,hist_gradient_boosting,1,binary,1,1,0.6001106278417029,1,1,10555.058397075327,-0.0008995502248874132,11626.701001701003,10728.688051629506,-0.016183680028594716
2025-07-12 11:30:00,2959.87,hist_gradient_boosting,1,binary,1,1,0.5202725839181619,1,1,10580.29493863518,0.002390942864593182,11654.49977949978,10728.688051629506,-0.013831431418288687
2025-07-12 12:30:00,2962.85,hist_gradient_boosting,1,binary,1,0,0.2000209175308911,0,1,10590.94718988849,0.001006800974367117,11666.233541233541,10728.688051629506,-0.012838555942550345
2025-07-12 13:30:00,2966.74,hist_gradient_boosting,1,binary,0,0,0.2175658716333764,0,0,10595.310063704741,0.0004119436853029512,11681.550431550431,10728.688051629506,-0.012431901019296254
2025-07-12 14:30:00,2974.08,hist_gradient_boosting,1,binary,0,0,0.0805996378740002,0,0,10595.310063704741,0.0,11710.45171045171,10728.688051629506,-0.012431901019296254
2025-07-12 15:30:00,2975.82,hist_gradient_boosting,1,binary,0,0,0.1586321950754473,0,0,10595.310063704741,0.0,11717.302967302969,10728.688051629506,-0.012431901019296254
2025-07-12 16:30:00,2963.39,hist_gradient_boosting,1,binary,0,1,0.5086893003626178,0,0,10595.310063704741,0.0,11668.359793359792,10728.688051629506,-0.012431901019296254
2025-07-12 17:30:00,2943.31,hist_gradient_boosting,1,binary,0,1,0.8047650918936944,1,0,10595.310063704741,0.0,11589.294714294716,10728.688051629506,-0.012431901019296254
2025-07-12 18:30:00,2939.79,hist_gradient_boosting,1,binary,1,0,0.480464797885801,0,1,10585.779050154184,-0.0008995502248874132,11575.434700434702,10728.688051629506,-0.013320268124826007
2025-07-12 19:30:00,2928.3,hist_gradient_boosting,1,binary,1,0,0.3026953672828264,0,0,10534.917286309754,-0.004804725623258621,11530.192780192781,10728.688051629506,-0.01806099351451662
2025-07-12 20:30:00,2916.05,hist_gradient_boosting,1,binary,1,1,0.7563559945086673,1,0,10534.917286309754,0.0,11481.95835695836,10728.688051629506,-0.01806099351451662
2025-07-12 21:30:00,2924.49,hist_gradient_boosting,1,binary,0,1,0.7217861124735735,1,1,10525.440599095684,-0.0008995502248874132,11515.19089019089,10728.688051629506,-0.018944296968626317
2025-07-12 22:30:00,2941.27,hist_gradient_boosting,1,binary,0,1,0.7521751204071304,1,1,10585.83297289516,0.005737752565404541,11581.262206262207,10728.688051629506,-0.013315242091753166
2025-07-12 23:30:00,2942.37,hist_gradient_boosting,1,binary,0,1,0.5113534137576944,1,1,10589.791948531596,0.000373988107178036,11585.593460593462,10728.688051629506,-0.012946233726761625
2025-07-13 00:30:00,2941.18,hist_gradient_boosting,1,binary,1,1,0.5287933162603168,1,1,10585.509056706724,-0.0004044358799198955,11580.907830907832,10728.688051629506,-0.013345433685252539
2025-07-13 01:30:00,2917.02,hist_gradient_boosting,1,binary,1,1,0.8030078152736904,1,1,10498.555555455514,-0.008214390142731731,11485.777735777736,10728.688051629506,-0.021450199229069655
2025-07-13 02:30:00,2939.19,hist_gradient_boosting,1,binary,1,1,0.6281804806776591,1,1,10578.346909873533,0.007600222144517499,11573.0721980722,10728.688051629506,-0.014013003363737342
2025-07-13 03:30:00,2938.05,hist_gradient_boosting,1,binary,1,0,0.4823194940932521,0,1,10574.24397148668,-0.00038786196196916034,11568.583443583444,10728.688051629506,-0.014395430214728666
2025-07-13 04:30:00,2943.28,hist_gradient_boosting,1,binary,1,0,0.3516788095241765,0,0,10583.535459325987,0.0008786905110531595,11589.17658917659,10728.688051629506,-0.013529388831607703
2025-07-13 05:30:00,2944.89,hist_gradient_boosting,1,binary,1,0,0.2224536670340972,0,0,10583.535459325987,0.0,11595.515970515971,10728.688051629506,-0.013529388831607703
2025-07-13 06:30:00,2949.57,hist_gradient_boosting,1,binary,1,0,0.113438551479867,0,0,10583.535459325987,0.0,11613.94348894349,10728.688051629506,-0.013529388831607703
2025-07-13 07:30:00,2954.01,hist_gradient_boosting,1,binary,1,0,0.2797480744033979,0,0,10583.535459325987,0.0,11631.426006426009,10728.688051629506,-0.013529388831607703
2025-07-13 08:30:00,2955.1,hist_gradient_boosting,1,binary,1,0,0.1554145143724301,0,0,10583.535459325987,0.0,11635.717885717886,10728.688051629506,-0.013529388831607703
2025-07-13 09:30:00,2958.67,hist_gradient_boosting,1,binary,0,0,0.2181545959796409,0,0,10583.535459325987,0.0,11649.774774774774,10728.688051629506,-0.013529388831607703
2025-07-13 10:30:00,2950.66,hist_gradient_boosting,1,binary,0,0,0.3799237657970581,0,0,10583.535459325987,0.0,11618.235368235368,10728.688051629506,-0.013529388831607703
2025-07-13 11:30:00,2959.82,hist_gradient_boosting,1,binary,0,0,0.1552348375819399,0,0,10583.535459325987,0.0,11654.302904302907,10728.688051629506,-0.013529388831607703
2025-07-13 12:30:00,2962.94,hist_gradient_boosting,1,binary,1,0,0.1099465333017622,0,0,10583.535459325987,0.0,11666.587916587918,10728.688051629506,-0.013529388831607703
2025-07-13 13:30:00,2955.88,hist_gradient_boosting,1,binary,1,0,0.2672208844252204,0,0,10583.535459325987,0.0,11638.789138789141,10728.688051629506,-0.013529388831607703
2025-07-13 14:30:00,2949.29,hist_gradient_boosting,1,binary,1,0,0.2456400461530475,0,0,10583.535459325987,0.0,11612.84098784099,10728.688051629506,-0.013529388831607703
2025-07-13 15:30:00,2948.45,hist_gradient_boosting,1,binary,1,0,0.4268168693967121,0,0,10583.535459325987,0.0,11609.533484533486,10728.688051629506,-0.013529388831607703
2025-07-13 16:30:00,2964.58,hist_gradient_boosting,1,binary,1,0,0.4440319803908144,0,0,10583.535459325987,0.0,11673.045423045423,10728.688051629506,-0.013529388831607703
2025-07-13 17:30:00,2986.06,hist_gradient_boosting,1,binary,0,0,0.2937821913851612,0,0,10583.535459325987,0.0,11757.623007623008,10728.688051629506,-0.013529388831607703
2025-07-13 18:30:00,2989.64,hist_gradient_boosting,1,binary,1,0,0.2217517564327531,0,0,10583.535459325987,0.0,11771.719271719272,10728.688051629506,-0.013529388831607703
2025-07-13 19:30:00,2987.85,hist_gradient_boosting,1,binary,1,0,0.1262520130482528,0,0,10583.535459325987,0.0,11764.67113967114,10728.688051629506,-0.013529388831607703
2025-07-13 20:30:00,2992.43,hist_gradient_boosting,1,binary,0,0,0.0706192991716249,0,0,10583.535459325987,0.0,11782.704907704909,10728.688051629506,-0.013529388831607703
2025-07-13 21:30:00,2974.58,hist_gradient_boosting,1,binary,1,1,0.6009524919149931,1,0,10583.535459325987,0.0,11712.420462420463,10728.688051629506,-0.013529388831607703
2025-07-13 22:30:00,2991.82,hist_gradient_boosting,1,binary,0,1,0.5976596763777273,1,1,10574.015037623445,-0.0008995502248875242,11780.303030303032,10728.688051629506,-0.014416768691729143
2025-07-13 23:30:00,2994.0,hist_gradient_boosting,1,binary,0,0,0.4821656813266539,0,1,10581.719830285443,0.0007286534617725327,11788.88678888679,10728.688051629506,-0.013698620058371525
2025-07-14 00:30:00,2989.45,hist_gradient_boosting,1,binary,0,1,0.6664491949788379,1,0,10556.131764608985,-0.0024181386472947874,11770.971145971145,10728.688051629506,-0.016083633543088505
2025-07-14 01:30:00,2991.91,hist_gradient_boosting,1,binary,0,0,0.2296640377865608,0,1,10546.635993906188,-0.0008995502248876353,11780.657405657406,10728.688051629506,-0.01696871573180536
2025-07-14 02:30:00,2964.99,hist_gradient_boosting,1,binary,1,1,0.6939026374374674,1,0,10442.337137974053,-0.009889300815198121,11674.6597996598,10728.688051629506,-0.026690207812684164
2025-07-14 03:30:00,2959.2,hist_gradient_boosting,1,binary,1,0,0.427197594495015,0,1,10432.943731253237,-0.0008995502248875242,11651.861651861653,10728.688051629506,-0.02756574885513141
2025-07-14 04:30:00,2972.03,hist_gradient_boosting,1,binary,1,0,0.3894319299310635,0,0,10468.748864361678,0.0034319300506895356,11702.37982737983,10728.688051629506,-0.024228422526307636
2025-07-14 05:30:00,2975.41,hist_gradient_boosting,1,binary,1,0,0.3806507990097735,0,0,10468.748864361678,0.0,11715.688590688591,10728.688051629506,-0.024228422526307636
2025-07-14 06:30:00,2974.31,hist_gradient_boosting,1,binary,1,1,0.7107911798524046,1,0,10468.748864361678,0.0,11711.357336357338,10728.688051629506,-0.024228422526307636
2025-07-14 07:30:00,3000.59,hist_gradient_boosting,1,binary,1,1,0.7691656189369266,1,1,10459.331698966453,-0.0008995502248873022,11814.834939834942,10728.688051629506,-0.025106178068262763
2025-07-14 08:30:00,3037.36,hist_gradient_boosting,1,binary,1,0,0.107280999244121,0,1,10587.503034127536,0.012254256662856289,11959.61695961696,10728.688051629506,-0.013159578955278306
2025-07-14 09:30:00,3053.01,hist_gradient_boosting,1,binary,0,0,0.2001634011495894,0,0,10632.479431347565,0.004248064635736348,12021.238896238898,10728.688051629506,-0.008967417061523042
2025-07-14 10:30:00,3040.23,hist_gradient_boosting,1,binary,1,0,0.4071390042978012,0,0,10632.479431347565,0.0,11970.917595917595,10728.688051629506,-0.008967417061523042
2025-07-14 11:30:00,3023.66,hist_gradient_boosting,1,binary,1,1,0.6893224866593886,1,0,10632.479431347565,0.0,11905.673155673156,10728.688051629506,-0.008967417061523042
