entry_time,entry_price,entry_prob,exit_time,exit_price,exit_prob,gross_return,net_return,fees_paid,slippage_paid,bars_held,is_win
2025-10-10 23:30:00,4055.86692,0.8827532543852035,2025-10-12 03:30:00,3741.0685300000005,0.8175389869394905,-0.07761556190310093,-0.07941556190310092,6.215357551552291,3.89839,28.0,False
2025-10-12 04:30:00,3748.6633949999996,0.6133272343557284,2025-10-12 09:30:00,3799.9990500000004,0.5213486685591066,0.013694389063705348,0.011894389063705348,6.0003944255235355,3.7743450000000003,5.0,True
2025-10-12 16:30:00,3822.27018,0.345932305141543,2025-10-12 17:30:00,3830.18395,0.2656739663302947,0.0020704371034283575,0.00027043710342835757,6.042624820942681,3.8262300000000002,1.0,True
2025-10-12 23:30:00,4111.554749999999,0.9669080690465102,2025-10-13 02:30:00,4133.462235,0.4908989161590386,0.00532827271727343,0.0035282727172734297,6.060135825743235,4.122515,3.0,True
2025-10-13 08:30:00,4141.8498899999995,0.7261396228932976,2025-10-13 10:30:00,4129.484225,0.3118315166753104,-0.0029855415643755823,-0.004785541564375582,6.062319797134657,4.1356649999999995,2.0,False
2025-10-13 17:30:00,4099.16856,0.4990392634400029,2025-10-13 18:30:00,4162.57767,0.4194329973972949,0.015468773501716937,0.013668773501716937,6.095184577052285,4.13089,1.0,True
2025-10-13 20:30:00,4137.0675,0.5668628457545759,2025-10-14 20:30:00,4083.3573,0.2005899050242737,-0.01298267432184752,-0.01478267432184752,6.097232334547715,4.1102,24.0,False
2025-10-15 02:30:00,4119.958949999999,0.6407194157806533,2025-10-15 04:30:00,4122.957490000001,0.3686433011157444,0.000727808222458437,-0.001072191777541563,6.054743790193669,4.12146,2.0,False
2025-10-15 07:30:00,4120.59927,0.429731892776772,2025-10-15 08:30:00,4078.65965,0.4072267540154773,-0.010178038982179283,-0.011978038982179282,6.0213090823769315,4.09962,1.0,False
2025-10-15 10:30:00,4112.405175,0.3885205119151332,2025-10-15 11:30:00,4116.46074,0.2916416629172335,0.000986178362155421,-0.0008138216378445791,5.988663110370851,4.114435,1.0,False
2025-10-15 14:30:00,4157.947934999999,0.5243434108223487,2025-10-15 17:30:00,4092.7526000000003,0.5587069407704417,-0.015679690082506803,-0.017479690082506803,5.93989648276542,4.125335,3.0,False
